Factor,Groups,df_between,df_within,F,p-value,Levene_p,GroupName_1,N_1,Mean_1,Std_1,Shapiro_p_1,Normal_1,GroupName_2,N_2,Mean_2,Std_2,Shapiro_p_2,Normal_2,GroupName_3,N_3,Mean_3,Std_3,Shapiro_p_3,Normal_3,GroupName_4,N_4,Mean_4,Std_4,Shapiro_p_4,Normal_4,GroupName_5,N_5,Mean_5,Std_5,Shapiro_p_5,Normal_5,GroupName_6,N_6,Mean_6,Std_6,Shapiro_p_6,Normal_6,GroupName_7,N_7,Mean_7,Std_7,Shapiro_p_7,Normal_7
Race,"Black,East Asian,Indian,Latino_Hispanic,Middle Eastern,Southeast Asian,White",6,2765,1.9072687080215123,0.07600886986205188,0.3740155116077264,Black,396,23.675098758755308,3.9370564476317567,0.17871722386229746,True,East Asian,396,23.831326024700896,3.7576458685758487,0.8690218063774462,True,Indian,396,23.87149337325433,3.812235387235132,0.0021507134698070664,False,Latino_Hispanic,396,24.116669536841037,3.9733752519210994,0.01749428918061553,False,Middle Eastern,396,24.35461682984323,3.9033790864153644,0.6487783184289557,True,Southeast Asian,396,23.547277113403936,4.193033794699038,0.0224068655651332,False,White,396,24.000649326979513,3.812056425595758,0.910184975583134,True
