Factor,Groups,df_between,df_within,F,p-value,Levene_p,GroupName_1,N_1,Mean_1,Std_1,Shapiro_p_1,Normal_1,GroupName_2,N_2,Mean_2,Std_2,Shapiro_p_2,Normal_2,GroupName_3,N_3,Mean_3,Std_3,Shapiro_p_3,Normal_3,GroupName_4,N_4,Mean_4,Std_4,Shapiro_p_4,Normal_4,GroupName_5,N_5,Mean_5,Std_5,Shapiro_p_5,Normal_5,GroupName_6,N_6,Mean_6,Std_6,Shapiro_p_6,Normal_6,GroupName_7,N_7,Mean_7,Std_7,Shapiro_p_7,Normal_7
Race,"Black,East Asian,Indian,Latino_Hispanic,Middle Eastern,Southeast Asian,White",6,2765,1.9532660223660196,0.06892513139341536,0.2307144642576803,Black,396,0.4230194685961863,0.1611500262857653,2.426742127316594e-16,False,East Asian,396,0.42490794396761694,0.16490183494722682,4.972955603742502e-17,False,Indian,396,0.4335628554902293,0.1625287854256111,2.8343378905921155e-16,False,Latino_Hispanic,396,0.4423851040427131,0.15884903358047273,9.318349427815364e-14,False,Middle Eastern,396,0.42908024459588107,0.16787826725412452,3.499324861354295e-14,False,Southeast Asian,396,0.43602437909805414,0.1625714535577688,7.074768588008225e-14,False,White,396,0.40695896475679344,0.15872016141956055,8.45692496721531e-15,False
