Factor,Groups,df_between,df_within,F,p-value,Levene_p,GroupName_1,N_1,Mean_1,Std_1,Shapiro_p_1,Normal_1,GroupName_2,N_2,Mean_2,Std_2,Shapiro_p_2,Normal_2,GroupName_3,N_3,Mean_3,Std_3,Shapiro_p_3,Normal_3,GroupName_4,N_4,Mean_4,Std_4,Shapiro_p_4,Normal_4,GroupName_5,N_5,Mean_5,Std_5,Shapiro_p_5,Normal_5,GroupName_6,N_6,Mean_6,Std_6,Shapiro_p_6,Normal_6,GroupName_7,N_7,Mean_7,Std_7,Shapiro_p_7,Normal_7
Race,"East Asian,Indian,Southeast Asian,Middle Eastern,Latino_Hispanic,Black,White",6,2765,4.822102945176778,6.62848849956133e-05,0.03662867923024349,East Asian,396,0.5344192871090138,0.08309397491652916,3.6128040826997007e-25,False,Indian,396,0.5385664251416621,0.09669097518439831,1.2377199180562608e-24,False,Southeast Asian,396,0.5346480096981983,0.09907048515781032,2.537329505459941e-27,False,Middle Eastern,396,0.557785674177035,0.10930843500492252,2.5039355580500714e-26,False,Latino_Hispanic,396,0.5237528625311274,0.08507071961449167,4.52803847894941e-28,False,Black,396,0.5390258933408092,0.09748014003922181,1.5297487373904503e-24,False,White,396,0.544655802424508,0.09074844722304347,2.0219429909735447e-24,False
