Factor,Groups,df_between,df_within,F,p-value,Levene_p,GroupName_1,N_1,Mean_1,Std_1,Shapiro_p_1,Normal_1,GroupName_2,N_2,Mean_2,Std_2,Shapiro_p_2,Normal_2,GroupName_3,N_3,Mean_3,Std_3,Shapiro_p_3,Normal_3,GroupName_4,N_4,Mean_4,Std_4,Shapiro_p_4,Normal_4,GroupName_5,N_5,Mean_5,Std_5,Shapiro_p_5,Normal_5,GroupName_6,N_6,Mean_6,Std_6,Shapiro_p_6,Normal_6,GroupName_7,N_7,Mean_7,Std_7,Shapiro_p_7,Normal_7
Race,"Black,East Asian,Indian,Latino_Hispanic,Middle Eastern,Southeast Asian,White",6,2765,2.5528696713293964,0.018145266015028538,0.034128461792215015,Black,396,0.9728334979187663,0.013624594163865736,1.4528655422279881e-13,False,East Asian,396,0.9736423819628098,0.011398551527692466,6.947457913520153e-07,False,Indian,396,0.9727559109902553,0.01293092319832989,1.5519410050715717e-09,False,Latino_Hispanic,396,0.9746268134423753,0.012305714596960383,4.786795322911637e-12,False,Middle Eastern,396,0.9748948840513825,0.011488296115235061,1.4294306640105266e-09,False,Southeast Asian,396,0.9728897536495598,0.012603726594983006,6.388665028440262e-11,False,White,396,0.9748451147939786,0.011565184946969738,4.14523903702123e-12,False
