Factor,Groups,df_between,df_within,F,p-value,Levene_p,GroupName_1,N_1,Mean_1,Std_1,Shapiro_p_1,Normal_1,GroupName_2,N_2,Mean_2,Std_2,Shapiro_p_2,Normal_2,GroupName_3,N_3,Mean_3,Std_3,Shapiro_p_3,Normal_3,GroupName_4,N_4,Mean_4,Std_4,Shapiro_p_4,Normal_4,GroupName_5,N_5,Mean_5,Std_5,Shapiro_p_5,Normal_5,GroupName_6,N_6,Mean_6,Std_6,Shapiro_p_6,Normal_6,GroupName_7,N_7,Mean_7,Std_7,Shapiro_p_7,Normal_7
Race,"Black,East Asian,Indian,Latino_Hispanic,Middle Eastern,Southeast Asian,White",6,2765,2.8428082536212713,0.00922190096527166,0.025520286143438577,Black,396,0.000483646445817659,0.0005782381737522982,6.768274651829123e-25,False,East Asian,396,0.0004986485409328912,0.0005628484413778337,7.014848633140852e-24,False,Indian,396,0.0005215392228718424,0.0006092581849082686,6.346608916523677e-24,False,Latino_Hispanic,396,0.0005045182835160384,0.0005950682486267604,1.302423160716281e-24,False,Middle Eastern,396,0.0005579472660492982,0.0006834792657915497,3.4643371563740453e-25,False,Southeast Asian,396,0.0005794315981866282,0.0006065211819471465,1.0839545535692363e-21,False,White,396,0.0004261917222288379,0.0004973063555878389,4.010679780018446e-25,False
