Factor,Groups,df_between,df_within,F,p-value,Levene_p,GroupName_1,N_1,Mean_1,Std_1,Shapiro_p_1,Normal_1,GroupName_2,N_2,Mean_2,Std_2,Shapiro_p_2,Normal_2,GroupName_3,N_3,Mean_3,Std_3,Shapiro_p_3,Normal_3,GroupName_4,N_4,Mean_4,Std_4,Shapiro_p_4,Normal_4,GroupName_5,N_5,Mean_5,Std_5,Shapiro_p_5,Normal_5,GroupName_6,N_6,Mean_6,Std_6,Shapiro_p_6,Normal_6,GroupName_7,N_7,Mean_7,Std_7,Shapiro_p_7,Normal_7
Race,"East Asian,Indian,Southeast Asian,Middle Eastern,Latino_Hispanic,Black,White",6,2765,2.2256020866343533,0.038069205428011656,0.07739232584242964,East Asian,396,63.56232692256118,8.041473120045172,1.2540388490230472e-13,False,Indian,396,63.54473096674139,7.953725895922881,2.429121084672862e-13,False,Southeast Asian,396,64.34693071577284,7.492272044704194,9.303238678947159e-15,False,Middle Eastern,396,63.12938333761812,8.44441087095995,1.8937740981211222e-14,False,Latino_Hispanic,396,64.67867556485263,7.509064237754678,2.3482874249129496e-16,False,Black,396,64.27383321704286,7.705729311187084,3.994477897316405e-15,False,White,396,63.3392244300457,7.633846057792359,5.017898124900923e-13,False
