Age,Gender,Race,Model,Mean,Median,Standard Deviation,IQR,Lower Better
50-59,All,White,All,-0.04668105678495269,-0.0474024321883916,0.014379804089486994,0.02043198794126517,False
60-69,All,Black,All,-0.04701367168242784,-0.0479286666959524,0.015614997874059304,0.01973717845976347,False
60-69,All,East Asian,All,-0.04734536906683135,-0.0474901311099529,0.01426878688004054,0.018884674645960373,False
60-69,All,Indian,All,-0.04664138607807791,-0.0456793904304504,0.014560798873933262,0.01574483141303068,False
60-69,All,Latino_Hispanic,All,-0.045709051462736947,-0.04522478394210335,0.014827017206067205,0.021739527583122246,False
60-69,All,Middle Eastern,All,-0.04554033228725361,-0.0454869735985994,0.01515146132483949,0.018373087048530523,False
60-69,All,Southeast Asian,All,-0.04662209638309746,-0.0461462531238794,0.017802874054450107,0.023160433396697044,False
60-69,All,White,All,-0.04590453868096859,-0.04635015875101085,0.014822617218829343,0.017278503626585,False
more than 70,All,Black,All,-0.044941138733305325,-0.045102521777152946,0.014965212962046079,0.0169310579076409,False
more than 70,All,East Asian,All,-0.046144674948035605,-0.044911820441484396,0.014411202401036632,0.020082523114979246,False
more than 70,All,Indian,All,-0.04849457223314274,-0.047762557864189106,0.01734597311028937,0.023510611616075094,False
more than 70,All,Latino_Hispanic,All,-0.04354242857615724,-0.0431941952556371,0.01617922154116236,0.022760747931897647,False
more than 70,All,Middle Eastern,All,-0.043837609515387774,-0.045645246282219804,0.01974806522431753,0.026091895066201676,False
more than 70,All,Southeast Asian,All,-0.04507120760813858,-0.0441685393452644,0.01651349307498228,0.020369062200188602,False
more than 70,All,White,All,-0.049535737471358636,-0.0506333373486995,0.016092634236517432,0.020703000016510452,False
0-2,All,All,2001 Reinhard,-0.052469105125665376,-0.05553913488984105,0.01849680959351743,0.022545101121067973,False
0-2,All,All,2016 Zhang,-0.05236976651184547,-0.0520148985087871,0.013480460472745405,0.018344872631132582,False
0-2,All,All,2017 Zhang,-0.04312736084745201,-0.0427748672664165,0.013583824443302986,0.0181815130636096,False
0-2,All,All,2018 Antic,-0.04526190124996389,-0.0452957823872566,0.01350855718779346,0.018508519977331148,False
0-2,All,All,2023 Kang,-0.04773094762999608,-0.04687161371111865,0.0151392028279805,0.0217662723734975,False
10-19,All,All,2001 Reinhard,-0.05323637896345912,-0.05512797273695465,0.01644254941089872,0.02037091553211212,False
10-19,All,All,2016 Zhang,-0.05180697666795605,-0.051183799281716305,0.012464141721729332,0.01575345266610382,False
10-19,All,All,2017 Zhang,-0.04137122347442937,-0.04001558944582935,0.012787375990612714,0.017626611515879624,False
10-19,All,All,2018 Antic,-0.0446350251221666,-0.0442537050694227,0.01242952847137852,0.018253581598401125,False
10-19,All,All,2023 Kang,-0.047225103172316325,-0.04681309126317495,0.013950283927266384,0.020176307298243053,False
20-29,All,All,2001 Reinhard,-0.051400821484720166,-0.053260846063494655,0.017529844970803746,0.02050041034817695,False
20-29,All,All,2016 Zhang,-0.050950883621615976,-0.05102133192121975,0.012745162527117508,0.01936042681336405,False
20-29,All,All,2017 Zhang,-0.03953996369639383,-0.03855208121240135,0.012668098289072952,0.01740945409983395,False
20-29,All,All,2018 Antic,-0.04147746768786095,-0.041427232325077,0.012435828855170765,0.016913443803787225,False
20-29,All,All,2023 Kang,-0.046577596075397375,-0.04549589008092875,0.013778929858957883,0.01657069753855462,False
3-9,All,All,2001 Reinhard,-0.05293469873852802,-0.055132951587438556,0.01670908834433987,0.020749292336404337,False
3-9,All,All,2016 Zhang,-0.05248725971255398,-0.052022352814674294,0.012925859895738969,0.017429375089704997,False
3-9,All,All,2017 Zhang,-0.043014334957720064,-0.04273410327732555,0.012724599202200667,0.015925463289022376,False
3-9,All,All,2018 Antic,-0.045612173151926325,-0.04438875429332255,0.01273667978663289,0.014373588375747176,False
3-9,All,All,2023 Kang,-0.04794998767229349,-0.0469595659524202,0.014145640726697306,0.017529685981571702,False
30-39,All,All,2001 Reinhard,-0.05084003432118632,-0.0515929907560348,0.017112192309434365,0.021271899342536905,False
30-39,All,All,2016 Zhang,-0.05035615985148715,-0.05008623749017715,0.01284802348758892,0.01735161338001493,False
30-39,All,All,2017 Zhang,-0.03957756055373839,-0.038253342732787105,0.01328707948636317,0.016784752719104325,False
30-39,All,All,2018 Antic,-0.042534086702076986,-0.041826726868748595,0.01314645540345145,0.018715824000537375,False
30-39,All,All,2023 Kang,-0.04559573548688706,-0.044799383729696246,0.014705481623702311,0.019720008596777944,False
40-49,All,All,2001 Reinhard,-0.05115492977734874,-0.052238581702113096,0.015655401064804283,0.02062264550477262,False
40-49,All,All,2016 Zhang,-0.05230442719388894,-0.05124463140964505,0.013649516680991541,0.017435557208955274,False
40-49,All,All,2017 Zhang,-0.040061685404824895,-0.039345437660813304,0.012678929951800222,0.016537954565137652,False
40-49,All,All,2018 Antic,-0.04194781522254467,-0.04093304648995395,0.012290143822901079,0.017620676197111648,False
