Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,32185,30-39,Female,Black,2001 Reinhard,0.9664353728294373,VIF,False
train,35877,30-39,Female,Black,2001 Reinhard,0.9659634828567505,VIF,False
train,39496,30-39,Female,Black,2001 Reinhard,0.9918571710586548,VIF,False
train,39823,30-39,Female,Black,2001 Reinhard,0.9469732046127319,VIF,False
train,40347,30-39,Female,Black,2001 Reinhard,0.9623987078666687,VIF,False
train,43250,30-39,Female,Black,2001 Reinhard,0.9923259019851685,VIF,False
train,43966,30-39,Female,Black,2001 Reinhard,0.8661242723464966,VIF,False
train,44288,30-39,Female,Black,2001 Reinhard,0.9678258895874023,VIF,False
train,46402,30-39,Female,Black,2001 Reinhard,0.9942038655281067,VIF,False
train,49242,30-39,Female,Black,2001 Reinhard,0.9994620084762573,VIF,False
train,51925,30-39,Female,Black,2001 Reinhard,0.9787386059761047,VIF,False
train,58712,30-39,Female,Black,2001 Reinhard,0.9982932806015015,VIF,False
train,67463,30-39,Female,Black,2001 Reinhard,0.9891937971115112,VIF,False
val,6526,30-39,Female,Black,2001 Reinhard,0.9488027691841125,VIF,False
val,7014,30-39,Female,Black,2001 Reinhard,0.966528058052063,VIF,False
val,8164,30-39,Female,Black,2001 Reinhard,0.9976978302001953,VIF,False
val,8317,30-39,Female,Black,2001 Reinhard,0.9526268243789673,VIF,False
train,10833,3-9,Female,Black,2001 Reinhard,0.9290222525596619,VIF,False
train,16463,3-9,Female,Black,2001 Reinhard,0.9837230443954468,VIF,False
train,18869,3-9,Female,Black,2001 Reinhard,0.9727823138237,VIF,False
train,300,3-9,Female,Black,2001 Reinhard,0.9869380593299866,VIF,False
train,30552,3-9,Female,Black,2001 Reinhard,1.0432475805282593,VIF,False
train,34704,3-9,Female,Black,2001 Reinhard,0.9859959483146667,VIF,False
train,44880,3-9,Female,Black,2001 Reinhard,0.96727055311203,VIF,False
train,46627,3-9,Female,Black,2001 Reinhard,0.9192330837249756,VIF,False
train,51045,3-9,Female,Black,2001 Reinhard,0.9938514828681946,VIF,False
train,55193,3-9,Female,Black,2001 Reinhard,0.9659895896911621,VIF,False
train,56830,3-9,Female,Black,2001 Reinhard,1.0035841464996338,VIF,False
train,57351,3-9,Female,Black,2001 Reinhard,0.980026364326477,VIF,False
train,62386,3-9,Female,Black,2001 Reinhard,0.9823713898658752,VIF,False
train,6462,3-9,Female,Black,2001 Reinhard,0.9794520139694214,VIF,False
train,70806,3-9,Female,Black,2001 Reinhard,0.8899518847465515,VIF,False
train,76522,3-9,Female,Black,2001 Reinhard,0.9617143273353577,VIF,False
train,80331,3-9,Female,Black,2001 Reinhard,0.9618504643440247,VIF,False
train,82377,3-9,Female,Black,2001 Reinhard,0.9888324737548828,VIF,False
train,8653,3-9,Female,Black,2001 Reinhard,0.9617396593093872,VIF,False
train,947,3-9,Female,Black,2001 Reinhard,0.9990575909614563,VIF,False
val,5777,3-9,Female,Black,2001 Reinhard,0.975853681564331,VIF,False
val,6979,3-9,Female,Black,2001 Reinhard,0.9914702773094177,VIF,False
train,10499,40-49,Female,Black,2001 Reinhard,0.9890595078468323,VIF,False
train,10545,40-49,Female,Black,2001 Reinhard,1.0033732652664185,VIF,False
train,10836,40-49,Female,Black,2001 Reinhard,0.99945467710495,VIF,False
train,11437,40-49,Female,Black,2001 Reinhard,0.9897239208221436,VIF,False
train,11659,40-49,Female,Black,2001 Reinhard,0.982233464717865,VIF,False
train,19696,40-49,Female,Black,2001 Reinhard,0.9957083463668823,VIF,False
train,2605,40-49,Female,Black,2001 Reinhard,0.9896765351295471,VIF,False
train,27709,40-49,Female,Black,2001 Reinhard,1.0092257261276245,VIF,False
train,29835,40-49,Female,Black,2001 Reinhard,0.989586353302002,VIF,False
train,41562,40-49,Female,Black,2001 Reinhard,0.9683856964111328,VIF,False
train,42732,40-49,Female,Black,2001 Reinhard,0.989162802696228,VIF,False
train,44628,40-49,Female,Black,2001 Reinhard,0.9545981287956238,VIF,False
train,53570,40-49,Female,Black,2001 Reinhard,0.98306804895401,VIF,False
train,55827,40-49,Female,Black,2001 Reinhard,0.9914768934249878,VIF,False
train,7336,40-49,Female,Black,2001 Reinhard,0.9949148893356323,VIF,False
train,7834,40-49,Female,Black,2001 Reinhard,0.936144232749939,VIF,False
train,81910,40-49,Female,Black,2001 Reinhard,0.9642021656036377,VIF,False
train,83802,40-49,Female,Black,2001 Reinhard,0.9907854199409485,VIF,False
train,85584,40-49,Female,Black,2001 Reinhard,0.9884201288223267,VIF,False
val,2096,40-49,Female,Black,2001 Reinhard,0.9720377326011658,VIF,False
val,3842,40-49,Female,Black,2001 Reinhard,0.9739372730255127,VIF,False
val,7308,40-49,Female,Black,2001 Reinhard,0.9878312945365906,VIF,False
train,18372,50-59,Female,Black,2001 Reinhard,0.982476532459259,VIF,False
train,25657,50-59,Female,Black,2001 Reinhard,0.9263312220573425,VIF,False
train,25798,50-59,Female,Black,2001 Reinhard,0.9732464551925659,VIF,False
train,27893,50-59,Female,Black,2001 Reinhard,0.9957630038261414,VIF,False
train,28173,50-59,Female,Black,2001 Reinhard,0.9782173037528992,VIF,False
train,3127,50-59,Female,Black,2001 Reinhard,0.97265625,VIF,False
train,33797,50-59,Female,Black,2001 Reinhard,0.9854831099510193,VIF,False
train,35864,50-59,Female,Black,2001 Reinhard,0.9771804213523865,VIF,False
train,36657,50-59,Female,Black,2001 Reinhard,0.9926754832267761,VIF,False
train,38814,50-59,Female,Black,2001 Reinhard,0.9851124882698059,VIF,False
train,43268,50-59,Female,Black,2001 Reinhard,0.9813297390937805,VIF,False
train,44176,50-59,Female,Black,2001 Reinhard,0.9886743426322937,VIF,False
train,46684,50-59,Female,Black,2001 Reinhard,0.9876993894577026,VIF,False
train,47642,50-59,Female,Black,2001 Reinhard,0.9917872548103333,VIF,False
train,52364,50-59,Female,Black,2001 Reinhard,0.9932586550712585,VIF,False
train,56690,50-59,Female,Black,2001 Reinhard,0.9842760562896729,VIF,False
train,57122,50-59,Female,Black,2001 Reinhard,0.9128528833389282,VIF,False
train,58497,50-59,Female,Black,2001 Reinhard,0.9893660545349121,VIF,False
train,65403,50-59,Female,Black,2001 Reinhard,0.9420766830444336,VIF,False
train,72063,50-59,Female,Black,2001 Reinhard,0.9722965359687805,VIF,False
train,85268,50-59,Female,Black,2001 Reinhard,0.9880715012550354,VIF,False
train,86089,50-59,Female,Black,2001 Reinhard,0.9753953814506531,VIF,False
train,24664,60-69,Female,Black,2001 Reinhard,0.9721826910972595,VIF,False
train,30744,60-69,Female,Black,2001 Reinhard,0.993314266204834,VIF,False
train,33033,60-69,Female,Black,2001 Reinhard,0.9592514634132385,VIF,False
train,35435,60-69,Female,Black,2001 Reinhard,0.9806122183799744,VIF,False
train,37952,60-69,Female,Black,2001 Reinhard,0.9915214776992798,VIF,False
train,3985,60-69,Female,Black,2001 Reinhard,0.9946931600570679,VIF,False
train,40796,60-69,Female,Black,2001 Reinhard,0.9694794416427612,VIF,False
train,43015,60-69,Female,Black,2001 Reinhard,0.9789344072341919,VIF,False
train,44246,60-69,Female,Black,2001 Reinhard,0.9856374859809875,VIF,False
train,46277,60-69,Female,Black,2001 Reinhard,0.9859305620193481,VIF,False
train,49353,60-69,Female,Black,2001 Reinhard,0.9393059611320496,VIF,False
train,50676,60-69,Female,Black,2001 Reinhard,0.9928925633430481,VIF,False
train,53046,60-69,Female,Black,2001 Reinhard,0.9792497754096985,VIF,False
train,70591,60-69,Female,Black,2001 Reinhard,0.9906075596809387,VIF,False
train,71612,60-69,Female,Black,2001 Reinhard,0.9821328520774841,VIF,False
train,71741,60-69,Female,Black,2001 Reinhard,0.9591359496116638,VIF,False
train,74377,60-69,Female,Black,2001 Reinhard,0.9836286902427673,VIF,False
train,77624,60-69,Female,Black,2001 Reinhard,0.9842267632484436,VIF,False
train,78403,60-69,Female,Black,2001 Reinhard,0.9858465194702148,VIF,False
train,84885,60-69,Female,Black,2001 Reinhard,0.9398615956306458,VIF,False
val,5854,60-69,Female,Black,2001 Reinhard,0.9883165955543518,VIF,False
val,6068,60-69,Female,Black,2001 Reinhard,1.0009756088256836,VIF,False
train,15124,more than 70,Female,Black,2001 Reinhard,0.9872210621833801,VIF,False
train,24269,more than 70,Female,Black,2001 Reinhard,0.9907088875770569,VIF,False
train,26759,more than 70,Female,Black,2001 Reinhard,0.9427388310432434,VIF,False
train,3961,more than 70,Female,Black,2001 Reinhard,0.9721317887306213,VIF,False
train,44425,more than 70,Female,Black,2001 Reinhard,0.9964877963066101,VIF,False
train,46969,more than 70,Female,Black,2001 Reinhard,0.9919636249542236,VIF,False
train,47887,more than 70,Female,Black,2001 Reinhard,0.9860368371009827,VIF,False
train,52521,more than 70,Female,Black,2001 Reinhard,0.9808861017227173,VIF,False
train,52674,more than 70,Female,Black,2001 Reinhard,0.9928937554359436,VIF,False
train,55073,more than 70,Female,Black,2001 Reinhard,0.9921624064445496,VIF,False
train,55306,more than 70,Female,Black,2001 Reinhard,0.9608017802238464,VIF,False
train,55902,more than 70,Female,Black,2001 Reinhard,0.9859727025032043,VIF,False
train,59049,more than 70,Female,Black,2001 Reinhard,0.9841887950897217,VIF,False
train,65481,more than 70,Female,Black,2001 Reinhard,0.9946054220199585,VIF,False
train,79823,more than 70,Female,Black,2001 Reinhard,0.9887161254882812,VIF,False
train,8364,more than 70,Female,Black,2001 Reinhard,0.9845967292785645,VIF,False
val,1989,more than 70,Female,Black,2001 Reinhard,0.9890401363372803,VIF,False
val,2499,more than 70,Female,Black,2001 Reinhard,0.9174744486808777,VIF,False
val,4657,more than 70,Female,Black,2001 Reinhard,0.976733922958374,VIF,False
val,483,more than 70,Female,Black,2001 Reinhard,0.9735676050186157,VIF,False
val,5386,more than 70,Female,Black,2001 Reinhard,0.9964921474456787,VIF,False
val,7626,more than 70,Female,Black,2001 Reinhard,0.9822911620140076,VIF,False
train,16659,0-2,Female,East Asian,2001 Reinhard,0.9830726981163025,VIF,False
train,31024,0-2,Female,East Asian,2001 Reinhard,0.977303147315979,VIF,False
train,32444,0-2,Female,East Asian,2001 Reinhard,0.9726791977882385,VIF,False
train,35583,0-2,Female,East Asian,2001 Reinhard,0.9877051711082458,VIF,False
train,37816,0-2,Female,East Asian,2001 Reinhard,0.9778448343276978,VIF,False
train,43526,0-2,Female,East Asian,2001 Reinhard,0.9646302461624146,VIF,False
train,43618,0-2,Female,East Asian,2001 Reinhard,0.9975847005844116,VIF,False
train,47707,0-2,Female,East Asian,2001 Reinhard,0.9570311307907104,VIF,False
train,4887,0-2,Female,East Asian,2001 Reinhard,0.9663317203521729,VIF,False
train,56854,0-2,Female,East Asian,2001 Reinhard,0.984573483467102,VIF,False
train,57584,0-2,Female,East Asian,2001 Reinhard,0.9932551980018616,VIF,False
train,64708,0-2,Female,East Asian,2001 Reinhard,0.9874780774116516,VIF,False
train,66758,0-2,Female,East Asian,2001 Reinhard,0.988395094871521,VIF,False
train,68892,0-2,Female,East Asian,2001 Reinhard,0.9884884357452393,VIF,False
train,71574,0-2,Female,East Asian,2001 Reinhard,0.9860715866088867,VIF,False
train,75105,0-2,Female,East Asian,2001 Reinhard,0.9881618022918701,VIF,False
train,82191,0-2,Female,East Asian,2001 Reinhard,0.991089940071106,VIF,False
train,9831,0-2,Female,East Asian,2001 Reinhard,0.9298471808433533,VIF,False
val,10774,0-2,Female,East Asian,2001 Reinhard,0.941367506980896,VIF,False
val,1265,0-2,Female,East Asian,2001 Reinhard,0.977001428604126,VIF,False
val,3761,0-2,Female,East Asian,2001 Reinhard,0.9694709181785583,VIF,False
val,6552,0-2,Female,East Asian,2001 Reinhard,0.9636654853820801,VIF,False
train,12936,10-19,Female,East Asian,2001 Reinhard,0.9869881868362427,VIF,False
train,15902,10-19,Female,East Asian,2001 Reinhard,0.9361416697502136,VIF,False
train,21389,10-19,Female,East Asian,2001 Reinhard,0.9675235152244568,VIF,False
