Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,35877,30-39,Female,Black,2001 Reinhard,107.51522633943785,MAD,True
train,39496,30-39,Female,Black,2001 Reinhard,61.887462089476564,MAD,True
train,39823,30-39,Female,Black,2001 Reinhard,104.08322481118019,MAD,True
train,40347,30-39,Female,Black,2001 Reinhard,103.34091581905555,MAD,True
train,43250,30-39,Female,Black,2001 Reinhard,80.38042515465663,MAD,True
train,43966,30-39,Female,Black,2001 Reinhard,129.37757085159188,MAD,True
train,44288,30-39,Female,Black,2001 Reinhard,117.31926247347472,MAD,True
train,46402,30-39,Female,Black,2001 Reinhard,65.7250862215743,MAD,True
train,49242,30-39,Female,Black,2001 Reinhard,99.01817322912751,MAD,True
train,51925,30-39,Female,Black,2001 Reinhard,77.39654169201857,MAD,True
train,58712,30-39,Female,Black,2001 Reinhard,91.2349960206666,MAD,True
train,67463,30-39,Female,Black,2001 Reinhard,91.3236145116493,MAD,True
val,6526,30-39,Female,Black,2001 Reinhard,101.83796918613304,MAD,True
val,7014,30-39,Female,Black,2001 Reinhard,98.56678197557153,MAD,True
val,8164,30-39,Female,Black,2001 Reinhard,70.454660283382,MAD,True
val,8317,30-39,Female,Black,2001 Reinhard,102.41733765804226,MAD,True
train,10833,3-9,Female,Black,2001 Reinhard,112.91412136229464,MAD,True
train,16463,3-9,Female,Black,2001 Reinhard,69.80323139534865,MAD,True
train,18869,3-9,Female,Black,2001 Reinhard,92.8985357768496,MAD,True
train,300,3-9,Female,Black,2001 Reinhard,90.61787796272627,MAD,True
train,30552,3-9,Female,Black,2001 Reinhard,96.81714541904374,MAD,True
train,34704,3-9,Female,Black,2001 Reinhard,158.51031399354835,MAD,True
train,44880,3-9,Female,Black,2001 Reinhard,110.28564505733716,MAD,True
train,46627,3-9,Female,Black,2001 Reinhard,126.91567907723072,MAD,True
train,51045,3-9,Female,Black,2001 Reinhard,8.948363842183527,MAD,True
train,55193,3-9,Female,Black,2001 Reinhard,117.35760607482992,MAD,True
train,56830,3-9,Female,Black,2001 Reinhard,84.99550997709015,MAD,True
train,57351,3-9,Female,Black,2001 Reinhard,90.14712592819284,MAD,True
train,62386,3-9,Female,Black,2001 Reinhard,85.12004636282143,MAD,True
train,6462,3-9,Female,Black,2001 Reinhard,74.81815094412185,MAD,True
train,70806,3-9,Female,Black,2001 Reinhard,129.8510731962881,MAD,True
train,76522,3-9,Female,Black,2001 Reinhard,110.17784545896465,MAD,True
train,80331,3-9,Female,Black,2001 Reinhard,76.8957167467715,MAD,True
train,82377,3-9,Female,Black,2001 Reinhard,59.87808570221758,MAD,True
train,8653,3-9,Female,Black,2001 Reinhard,93.49449890097326,MAD,True
train,947,3-9,Female,Black,2001 Reinhard,70.06980516143625,MAD,True
val,5777,3-9,Female,Black,2001 Reinhard,80.11062929964545,MAD,True
val,6979,3-9,Female,Black,2001 Reinhard,78.88138579891351,MAD,True
train,10499,40-49,Female,Black,2001 Reinhard,77.68516904356976,MAD,True
train,10545,40-49,Female,Black,2001 Reinhard,99.77238541766197,MAD,True
train,10836,40-49,Female,Black,2001 Reinhard,102.56173012323411,MAD,True
train,11437,40-49,Female,Black,2001 Reinhard,97.28439058635662,MAD,True
train,11659,40-49,Female,Black,2001 Reinhard,85.91509921825964,MAD,True
train,19696,40-49,Female,Black,2001 Reinhard,97.98826992503388,MAD,True
train,2605,40-49,Female,Black,2001 Reinhard,77.5997707924413,MAD,True
train,27709,40-49,Female,Black,2001 Reinhard,95.49309736358492,MAD,True
train,29835,40-49,Female,Black,2001 Reinhard,87.1902889153808,MAD,True
train,41562,40-49,Female,Black,2001 Reinhard,97.99853029242404,MAD,True
train,42732,40-49,Female,Black,2001 Reinhard,70.39094695111925,MAD,True
train,44628,40-49,Female,Black,2001 Reinhard,78.26294274457206,MAD,True
train,53570,40-49,Female,Black,2001 Reinhard,88.40907314533887,MAD,True
train,55827,40-49,Female,Black,2001 Reinhard,93.62916770232573,MAD,True
train,7336,40-49,Female,Black,2001 Reinhard,45.471354215436385,MAD,True
train,7834,40-49,Female,Black,2001 Reinhard,107.95083883166369,MAD,True
train,81910,40-49,Female,Black,2001 Reinhard,123.24463035338731,MAD,True
train,83802,40-49,Female,Black,2001 Reinhard,97.31964634493194,MAD,True
train,85584,40-49,Female,Black,2001 Reinhard,95.36942689384209,MAD,True
val,2096,40-49,Female,Black,2001 Reinhard,114.21314918082804,MAD,True
val,3842,40-49,Female,Black,2001 Reinhard,107.65636183464244,MAD,True
val,7308,40-49,Female,Black,2001 Reinhard,86.35770130434837,MAD,True
train,18372,50-59,Female,Black,2001 Reinhard,87.42236501754036,MAD,True
train,25657,50-59,Female,Black,2001 Reinhard,127.94021880315533,MAD,True
train,25798,50-59,Female,Black,2001 Reinhard,78.6124890906711,MAD,True
train,27893,50-59,Female,Black,2001 Reinhard,122.81634472375474,MAD,True
train,28173,50-59,Female,Black,2001 Reinhard,122.55542427807227,MAD,True
train,3127,50-59,Female,Black,2001 Reinhard,93.3519473473799,MAD,True
train,33797,50-59,Female,Black,2001 Reinhard,98.98219067024912,MAD,True
train,35864,50-59,Female,Black,2001 Reinhard,92.77302293406137,MAD,True
train,36657,50-59,Female,Black,2001 Reinhard,73.15383482338018,MAD,True
train,38814,50-59,Female,Black,2001 Reinhard,89.14245907093546,MAD,True
train,43268,50-59,Female,Black,2001 Reinhard,66.85202878333928,MAD,True
train,44176,50-59,Female,Black,2001 Reinhard,78.0653293380605,MAD,True
train,46684,50-59,Female,Black,2001 Reinhard,81.41579923120027,MAD,True
train,47642,50-59,Female,Black,2001 Reinhard,85.11350532089993,MAD,True
train,52364,50-59,Female,Black,2001 Reinhard,0.0,MAD,True
train,56690,50-59,Female,Black,2001 Reinhard,83.51368950601208,MAD,True
train,57122,50-59,Female,Black,2001 Reinhard,123.85028470486559,MAD,True
train,58497,50-59,Female,Black,2001 Reinhard,64.80469705197996,MAD,True
train,65403,50-59,Female,Black,2001 Reinhard,100.9105130739781,MAD,True
train,72063,50-59,Female,Black,2001 Reinhard,100.62954688798698,MAD,True
train,85268,50-59,Female,Black,2001 Reinhard,75.97910172585053,MAD,True
train,86089,50-59,Female,Black,2001 Reinhard,82.95646196310038,MAD,True
train,24664,60-69,Female,Black,2001 Reinhard,93.64356966034836,MAD,True
train,30744,60-69,Female,Black,2001 Reinhard,73.34200954137017,MAD,True
train,33033,60-69,Female,Black,2001 Reinhard,106.11902437913034,MAD,True
train,35435,60-69,Female,Black,2001 Reinhard,75.86832066567563,MAD,True
train,37952,60-69,Female,Black,2001 Reinhard,82.47516516664841,MAD,True
train,3985,60-69,Female,Black,2001 Reinhard,74.78040346601125,MAD,True
train,40796,60-69,Female,Black,2001 Reinhard,73.34844918482518,MAD,True
train,43015,60-69,Female,Black,2001 Reinhard,90.34517356159324,MAD,True
train,44246,60-69,Female,Black,2001 Reinhard,93.97311375995423,MAD,True
train,46277,60-69,Female,Black,2001 Reinhard,89.25398459041212,MAD,True
train,49353,60-69,Female,Black,2001 Reinhard,106.45547589361782,MAD,True
train,50676,60-69,Female,Black,2001 Reinhard,76.92408133758111,MAD,True
train,53046,60-69,Female,Black,2001 Reinhard,84.37642794262872,MAD,True
train,70591,60-69,Female,Black,2001 Reinhard,65.36484598753266,MAD,True
train,71612,60-69,Female,Black,2001 Reinhard,85.0078949057366,MAD,True
train,71741,60-69,Female,Black,2001 Reinhard,128.4017326953174,MAD,True
train,74377,60-69,Female,Black,2001 Reinhard,101.43839912766599,MAD,True
train,77624,60-69,Female,Black,2001 Reinhard,77.77373130709024,MAD,True
train,78403,60-69,Female,Black,2001 Reinhard,68.85792275252376,MAD,True
train,84885,60-69,Female,Black,2001 Reinhard,114.72763461432741,MAD,True
val,5854,60-69,Female,Black,2001 Reinhard,77.90755297226512,MAD,True
val,6068,60-69,Female,Black,2001 Reinhard,127.83663442407675,MAD,True
train,15124,more than 70,Female,Black,2001 Reinhard,78.52681639363384,MAD,True
train,24269,more than 70,Female,Black,2001 Reinhard,112.83625486913883,MAD,True
train,26759,more than 70,Female,Black,2001 Reinhard,124.34826999696354,MAD,True
train,3961,more than 70,Female,Black,2001 Reinhard,111.41024812625169,MAD,True
train,44425,more than 70,Female,Black,2001 Reinhard,44.310149469016665,MAD,True
train,46969,more than 70,Female,Black,2001 Reinhard,75.75122069065222,MAD,True
train,47887,more than 70,Female,Black,2001 Reinhard,76.2398505754457,MAD,True
train,52521,more than 70,Female,Black,2001 Reinhard,77.78737946107692,MAD,True
train,52674,more than 70,Female,Black,2001 Reinhard,82.58911370710047,MAD,True
train,55073,more than 70,Female,Black,2001 Reinhard,63.596362815273245,MAD,True
train,55306,more than 70,Female,Black,2001 Reinhard,82.54056991229008,MAD,True
train,55902,more than 70,Female,Black,2001 Reinhard,64.33886218406738,MAD,True
train,59049,more than 70,Female,Black,2001 Reinhard,79.55542827082839,MAD,True
train,65481,more than 70,Female,Black,2001 Reinhard,68.70625546399161,MAD,True
train,79823,more than 70,Female,Black,2001 Reinhard,75.61671423196235,MAD,True
train,8364,more than 70,Female,Black,2001 Reinhard,101.98280637117944,MAD,True
val,1989,more than 70,Female,Black,2001 Reinhard,105.77062162916832,MAD,True
val,2499,more than 70,Female,Black,2001 Reinhard,128.8694699989131,MAD,True
val,4657,more than 70,Female,Black,2001 Reinhard,86.90505134575427,MAD,True
val,483,more than 70,Female,Black,2001 Reinhard,81.62098956663931,MAD,True
val,5386,more than 70,Female,Black,2001 Reinhard,81.06115397317006,MAD,True
val,7626,more than 70,Female,Black,2001 Reinhard,91.12375530219664,MAD,True
train,16659,0-2,Female,East Asian,2001 Reinhard,76.61984874663682,MAD,True
train,31024,0-2,Female,East Asian,2001 Reinhard,88.16094805764516,MAD,True
train,32444,0-2,Female,East Asian,2001 Reinhard,75.93694687013506,MAD,True
train,35583,0-2,Female,East Asian,2001 Reinhard,68.56442184545347,MAD,True
train,37816,0-2,Female,East Asian,2001 Reinhard,70.6211276858017,MAD,True
train,43526,0-2,Female,East Asian,2001 Reinhard,96.28456344008525,MAD,True
train,43618,0-2,Female,East Asian,2001 Reinhard,79.48797198401087,MAD,True
train,47707,0-2,Female,East Asian,2001 Reinhard,100.32270259381113,MAD,True
train,4887,0-2,Female,East Asian,2001 Reinhard,106.38991218029014,MAD,True
train,56854,0-2,Female,East Asian,2001 Reinhard,87.4078664760879,MAD,True
train,57584,0-2,Female,East Asian,2001 Reinhard,87.23843921630403,MAD,True
train,64708,0-2,Female,East Asian,2001 Reinhard,1.2918021114950002,MAD,True
train,66758,0-2,Female,East Asian,2001 Reinhard,72.1780316409115,MAD,True
train,68892,0-2,Female,East Asian,2001 Reinhard,1.8319855101724087,MAD,True
train,71574,0-2,Female,East Asian,2001 Reinhard,74.22212246547643,MAD,True
train,75105,0-2,Female,East Asian,2001 Reinhard,79.21291130861597,MAD,True
train,82191,0-2,Female,East Asian,2001 Reinhard,67.78019721762256,MAD,True
train,9831,0-2,Female,East Asian,2001 Reinhard,138.9959640488513,MAD,True
val,10774,0-2,Female,East Asian,2001 Reinhard,102.58821778648303,MAD,True
val,1265,0-2,Female,East Asian,2001 Reinhard,91.97560257943746,MAD,True
val,3761,0-2,Female,East Asian,2001 Reinhard,91.34391215273298,MAD,True
val,6552,0-2,Female,East Asian,2001 Reinhard,105.94467024056557,MAD,True
train,12936,10-19,Female,East Asian,2001 Reinhard,70.97336392793095,MAD,True
train,15902,10-19,Female,East Asian,2001 Reinhard,130.86609589085123,MAD,True
train,21389,10-19,Female,East Asian,2001 Reinhard,117.2734709826165,MAD,True
train,22432,10-19,Female,East Asian,2001 Reinhard,89.16266912372471,MAD,True
train,22556,10-19,Female,East Asian,2001 Reinhard,129.33911483043323,MAD,True
train,32089,10-19,Female,East Asian,2001 Reinhard,91.33250026475582,MAD,True
train,32481,10-19,Female,East Asian,2001 Reinhard,139.32010037405996,MAD,True
train,4130,10-19,Female,East Asian,2001 Reinhard,0.0,MAD,True
train,49419,10-19,Female,East Asian,2001 Reinhard,103.94175502453966,MAD,True
train,51572,10-19,Female,East Asian,2001 Reinhard,75.63420439716235,MAD,True
train,54659,10-19,Female,East Asian,2001 Reinhard,81.44602095114067,MAD,True
train,59362,10-19,Female,East Asian,2001 Reinhard,77.10687250148159,MAD,True
train,61884,10-19,Female,East Asian,2001 Reinhard,137.38243534765942,MAD,True
train,63072,10-19,Female,East Asian,2001 Reinhard,101.96128077664203,MAD,True
train,64454,10-19,Female,East Asian,2001 Reinhard,102.2287092978389,MAD,True
train,69223,10-19,Female,East Asian,2001 Reinhard,83.92569423504212,MAD,True
train,77681,10-19,Female,East Asian,2001 Reinhard,127.62773599431237,MAD,True
train,81262,10-19,Female,East Asian,2001 Reinhard,76.29213934046378,MAD,True
train,83863,10-19,Female,East Asian,2001 Reinhard,115.68592392997324,MAD,True
train,85642,10-19,Female,East Asian,2001 Reinhard,81.37166724192032,MAD,True
val,367,10-19,Female,East Asian,2001 Reinhard,52.33821230158767,MAD,True
val,8697,10-19,Female,East Asian,2001 Reinhard,80.82613505955457,MAD,True
train,13348,20-29,Female,East Asian,2001 Reinhard,83.05534962177869,MAD,True
train,13766,20-29,Female,East Asian,2001 Reinhard,100.52120649699766,MAD,True
train,18056,20-29,Female,East Asian,2001 Reinhard,75.11257776420962,MAD,True
train,20479,20-29,Female,East Asian,2001 Reinhard,74.23642787085707,MAD,True
train,2588,20-29,Female,East Asian,2001 Reinhard,102.77359935037147,MAD,True
train,30724,20-29,Female,East Asian,2001 Reinhard,75.44187607498417,MAD,True
train,31179,20-29,Female,East Asian,2001 Reinhard,93.40937684596959,MAD,True
train,33635,20-29,Female,East Asian,2001 Reinhard,106.52370474347434,MAD,True
train,38068,20-29,Female,East Asian,2001 Reinhard,67.6097625842105,MAD,True
train,50665,20-29,Female,East Asian,2001 Reinhard,96.01706831563904,MAD,True
train,60287,20-29,Female,East Asian,2001 Reinhard,94.07976426851462,MAD,True
train,61105,20-29,Female,East Asian,2001 Reinhard,122.65600410239524,MAD,True
train,6137,20-29,Female,East Asian,2001 Reinhard,107.39078352186498,MAD,True
train,62162,20-29,Female,East Asian,2001 Reinhard,115.27313501042573,MAD,True
train,69313,20-29,Female,East Asian,2001 Reinhard,123.13249248586418,MAD,True
