Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,32185,30-39,Female,Black,2001 Reinhard,0.9675086871856063,VSI,False
train,35877,30-39,Female,Black,2001 Reinhard,0.970067504991116,VSI,False
train,39496,30-39,Female,Black,2001 Reinhard,0.9906039321955994,VSI,False
train,39823,30-39,Female,Black,2001 Reinhard,0.9764747730028516,VSI,False
train,40347,30-39,Female,Black,2001 Reinhard,0.9727063043313203,VSI,False
train,43250,30-39,Female,Black,2001 Reinhard,0.9719871484030106,VSI,False
train,43966,30-39,Female,Black,2001 Reinhard,0.9743879627761619,VSI,False
train,44288,30-39,Female,Black,2001 Reinhard,0.9602065639420535,VSI,False
train,46402,30-39,Female,Black,2001 Reinhard,0.9938336456734657,VSI,False
train,49242,30-39,Female,Black,2001 Reinhard,0.9478233744302123,VSI,False
train,51925,30-39,Female,Black,2001 Reinhard,0.9870859474594953,VSI,False
train,58712,30-39,Female,Black,2001 Reinhard,0.9760791321696118,VSI,False
train,67463,30-39,Female,Black,2001 Reinhard,0.9690875305748472,VSI,False
val,6526,30-39,Female,Black,2001 Reinhard,0.9768977121421863,VSI,False
val,7014,30-39,Female,Black,2001 Reinhard,0.9669672543170263,VSI,False
val,8164,30-39,Female,Black,2001 Reinhard,0.9636770936464009,VSI,False
val,8317,30-39,Female,Black,2001 Reinhard,0.9452713578606394,VSI,False
train,10833,3-9,Female,Black,2001 Reinhard,0.9566028437427672,VSI,False
train,16463,3-9,Female,Black,2001 Reinhard,0.9751939855291241,VSI,False
train,18869,3-9,Female,Black,2001 Reinhard,0.9611674186907013,VSI,False
train,300,3-9,Female,Black,2001 Reinhard,0.9652258321696371,VSI,False
train,30552,3-9,Female,Black,2001 Reinhard,0.9349118675884025,VSI,False
train,34704,3-9,Female,Black,2001 Reinhard,0.9609570257013651,VSI,False
train,44880,3-9,Female,Black,2001 Reinhard,0.9603967584966232,VSI,False
train,46627,3-9,Female,Black,2001 Reinhard,0.9705076839257812,VSI,False
train,51045,3-9,Female,Black,2001 Reinhard,0.9998130168906938,VSI,False
train,55193,3-9,Female,Black,2001 Reinhard,0.9409760544446071,VSI,False
train,56830,3-9,Female,Black,2001 Reinhard,0.9706187406651418,VSI,False
train,57351,3-9,Female,Black,2001 Reinhard,0.976766744502515,VSI,False
train,62386,3-9,Female,Black,2001 Reinhard,0.9745764044957835,VSI,False
train,6462,3-9,Female,Black,2001 Reinhard,0.9867199355387312,VSI,False
train,70806,3-9,Female,Black,2001 Reinhard,0.9445358024944548,VSI,False
train,76522,3-9,Female,Black,2001 Reinhard,0.9579721927619137,VSI,False
train,80331,3-9,Female,Black,2001 Reinhard,0.9811948393228173,VSI,False
train,82377,3-9,Female,Black,2001 Reinhard,0.9921735494900334,VSI,False
train,8653,3-9,Female,Black,2001 Reinhard,0.9778071391217562,VSI,False
train,947,3-9,Female,Black,2001 Reinhard,0.9791542506878703,VSI,False
val,5777,3-9,Female,Black,2001 Reinhard,0.9663922063787589,VSI,False
val,6979,3-9,Female,Black,2001 Reinhard,0.982075244884721,VSI,False
train,10499,40-49,Female,Black,2001 Reinhard,0.9739034720348683,VSI,False
train,10545,40-49,Female,Black,2001 Reinhard,0.9578101010181933,VSI,False
train,10836,40-49,Female,Black,2001 Reinhard,0.9658861878705818,VSI,False
train,11437,40-49,Female,Black,2001 Reinhard,0.9533637820070424,VSI,False
train,11659,40-49,Female,Black,2001 Reinhard,0.9675299837357336,VSI,False
train,19696,40-49,Female,Black,2001 Reinhard,0.9526374988720365,VSI,False
train,2605,40-49,Female,Black,2001 Reinhard,0.9794893504610379,VSI,False
train,27709,40-49,Female,Black,2001 Reinhard,0.9657188558339707,VSI,False
train,29835,40-49,Female,Black,2001 Reinhard,0.9594763498515532,VSI,False
train,41562,40-49,Female,Black,2001 Reinhard,0.9859155389908996,VSI,False
train,42732,40-49,Female,Black,2001 Reinhard,0.9761660795724181,VSI,False
train,44628,40-49,Female,Black,2001 Reinhard,0.9857730517494303,VSI,False
train,53570,40-49,Female,Black,2001 Reinhard,0.9824148947872835,VSI,False
train,55827,40-49,Female,Black,2001 Reinhard,0.979536584155224,VSI,False
train,7336,40-49,Female,Black,2001 Reinhard,0.995792460273675,VSI,False
train,7834,40-49,Female,Black,2001 Reinhard,0.9665421182753715,VSI,False
train,81910,40-49,Female,Black,2001 Reinhard,0.9750938765165674,VSI,False
train,83802,40-49,Female,Black,2001 Reinhard,0.9629529767216641,VSI,False
train,85584,40-49,Female,Black,2001 Reinhard,0.9679200596359314,VSI,False
val,2096,40-49,Female,Black,2001 Reinhard,0.930987641792099,VSI,False
val,3842,40-49,Female,Black,2001 Reinhard,0.9780114001267989,VSI,False
val,7308,40-49,Female,Black,2001 Reinhard,0.9668392726512828,VSI,False
train,18372,50-59,Female,Black,2001 Reinhard,0.9751832472686609,VSI,False
train,25657,50-59,Female,Black,2001 Reinhard,0.9289534688323798,VSI,False
train,25798,50-59,Female,Black,2001 Reinhard,0.9772147907145532,VSI,False
train,27893,50-59,Female,Black,2001 Reinhard,0.9080850574429272,VSI,False
train,28173,50-59,Female,Black,2001 Reinhard,0.9453453578575405,VSI,False
train,3127,50-59,Female,Black,2001 Reinhard,0.9697195088143097,VSI,False
train,33797,50-59,Female,Black,2001 Reinhard,0.9637211802679473,VSI,False
train,35864,50-59,Female,Black,2001 Reinhard,0.9819846753912133,VSI,False
train,36657,50-59,Female,Black,2001 Reinhard,0.988073133305928,VSI,False
train,38814,50-59,Female,Black,2001 Reinhard,0.9556100454205008,VSI,False
train,43268,50-59,Female,Black,2001 Reinhard,0.988190701726357,VSI,False
train,44176,50-59,Female,Black,2001 Reinhard,0.9746621113481934,VSI,False
train,46684,50-59,Female,Black,2001 Reinhard,0.9918385188299437,VSI,False
train,47642,50-59,Female,Black,2001 Reinhard,0.949183925084994,VSI,False
train,52364,50-59,Female,Black,2001 Reinhard,0.9999069309165328,VSI,False
train,56690,50-59,Female,Black,2001 Reinhard,0.9824228794704462,VSI,False
train,57122,50-59,Female,Black,2001 Reinhard,0.9235926569498056,VSI,False
train,58497,50-59,Female,Black,2001 Reinhard,0.9772686100742234,VSI,False
train,65403,50-59,Female,Black,2001 Reinhard,0.9846338663822454,VSI,False
train,72063,50-59,Female,Black,2001 Reinhard,0.952974632142652,VSI,False
train,85268,50-59,Female,Black,2001 Reinhard,0.9748441792943031,VSI,False
train,86089,50-59,Female,Black,2001 Reinhard,0.9787300436323142,VSI,False
train,24664,60-69,Female,Black,2001 Reinhard,0.9656452632828323,VSI,False
train,30744,60-69,Female,Black,2001 Reinhard,0.9736244364497039,VSI,False
train,33033,60-69,Female,Black,2001 Reinhard,0.9839122430927436,VSI,False
train,35435,60-69,Female,Black,2001 Reinhard,0.9708221515335119,VSI,False
train,37952,60-69,Female,Black,2001 Reinhard,0.9790375665790196,VSI,False
train,3985,60-69,Female,Black,2001 Reinhard,0.9834077729271763,VSI,False
train,40796,60-69,Female,Black,2001 Reinhard,0.9831211757785712,VSI,False
train,43015,60-69,Female,Black,2001 Reinhard,0.9769925598402626,VSI,False
train,44246,60-69,Female,Black,2001 Reinhard,0.9670120826183243,VSI,False
train,46277,60-69,Female,Black,2001 Reinhard,0.9736707410075338,VSI,False
train,49353,60-69,Female,Black,2001 Reinhard,0.9541416559714461,VSI,False
train,50676,60-69,Female,Black,2001 Reinhard,0.9675872531923166,VSI,False
train,53046,60-69,Female,Black,2001 Reinhard,0.9556614996161533,VSI,False
train,70591,60-69,Female,Black,2001 Reinhard,0.982063209307482,VSI,False
train,71612,60-69,Female,Black,2001 Reinhard,0.9669965060522332,VSI,False
train,71741,60-69,Female,Black,2001 Reinhard,0.913363290764513,VSI,False
train,74377,60-69,Female,Black,2001 Reinhard,0.9767970013569703,VSI,False
train,77624,60-69,Female,Black,2001 Reinhard,0.9832902410688328,VSI,False
train,78403,60-69,Female,Black,2001 Reinhard,0.9762550584860349,VSI,False
train,84885,60-69,Female,Black,2001 Reinhard,0.9656462436719953,VSI,False
val,5854,60-69,Female,Black,2001 Reinhard,0.9792341853803705,VSI,False
val,6068,60-69,Female,Black,2001 Reinhard,0.9350024255582241,VSI,False
train,15124,more than 70,Female,Black,2001 Reinhard,0.955855828352589,VSI,False
train,24269,more than 70,Female,Black,2001 Reinhard,0.9629619253235856,VSI,False
train,26759,more than 70,Female,Black,2001 Reinhard,0.9586119484634479,VSI,False
train,3961,more than 70,Female,Black,2001 Reinhard,0.9254920525986268,VSI,False
train,44425,more than 70,Female,Black,2001 Reinhard,0.989796662063898,VSI,False
train,46969,more than 70,Female,Black,2001 Reinhard,0.9666431631472786,VSI,False
train,47887,more than 70,Female,Black,2001 Reinhard,0.971416052984381,VSI,False
train,52521,more than 70,Female,Black,2001 Reinhard,0.9579070219593232,VSI,False
train,52674,more than 70,Female,Black,2001 Reinhard,0.9641557562830612,VSI,False
train,55073,more than 70,Female,Black,2001 Reinhard,0.9623613567086755,VSI,False
train,55306,more than 70,Female,Black,2001 Reinhard,0.989249992965115,VSI,False
train,55902,more than 70,Female,Black,2001 Reinhard,0.9879273589220033,VSI,False
train,59049,more than 70,Female,Black,2001 Reinhard,0.9742747664356822,VSI,False
