Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
val,367,10-19,Female,East Asian,2016 Zhang,71.98247528076172,PaQ-2-PiQ,False
train,81262,10-19,Female,East Asian,2016 Zhang,67.12659454345703,PaQ-2-PiQ,False
train,4130,10-19,Female,East Asian,2016 Zhang,63.68218994140625,PaQ-2-PiQ,False
train,77681,10-19,Female,East Asian,2016 Zhang,73.95264434814453,PaQ-2-PiQ,False
train,21389,10-19,Female,East Asian,2016 Zhang,71.2165756225586,PaQ-2-PiQ,False
train,49419,10-19,Female,East Asian,2016 Zhang,59.55065155029297,PaQ-2-PiQ,False
train,32481,10-19,Female,East Asian,2016 Zhang,72.35945892333984,PaQ-2-PiQ,False
val,8697,10-19,Female,East Asian,2016 Zhang,72.09871673583984,PaQ-2-PiQ,False
train,54659,10-19,Female,East Asian,2016 Zhang,72.16690826416016,PaQ-2-PiQ,False
train,22556,10-19,Female,East Asian,2016 Zhang,60.78520965576172,PaQ-2-PiQ,False
train,22432,10-19,Female,East Asian,2016 Zhang,63.65626525878906,PaQ-2-PiQ,False
train,69223,10-19,Female,East Asian,2016 Zhang,69.34943389892578,PaQ-2-PiQ,False
train,64454,10-19,Female,East Asian,2016 Zhang,66.74662017822266,PaQ-2-PiQ,False
train,51572,10-19,Female,East Asian,2016 Zhang,71.173095703125,PaQ-2-PiQ,False
train,63072,10-19,Female,East Asian,2016 Zhang,65.15338134765625,PaQ-2-PiQ,False
train,85642,10-19,Female,East Asian,2016 Zhang,68.97591400146484,PaQ-2-PiQ,False
train,15902,10-19,Female,East Asian,2016 Zhang,67.79759979248047,PaQ-2-PiQ,False
train,61884,10-19,Female,East Asian,2016 Zhang,73.33108520507812,PaQ-2-PiQ,False
train,12936,10-19,Female,East Asian,2016 Zhang,74.2740249633789,PaQ-2-PiQ,False
train,32089,10-19,Female,East Asian,2016 Zhang,52.722412109375,PaQ-2-PiQ,False
train,59362,10-19,Female,East Asian,2016 Zhang,71.9793930053711,PaQ-2-PiQ,False
train,83863,10-19,Female,East Asian,2016 Zhang,53.25014877319336,PaQ-2-PiQ,False
train,79057,more than 70,Female,Middle Eastern,2016 Zhang,71.89636993408203,PaQ-2-PiQ,False
val,6044,more than 70,Female,Middle Eastern,2016 Zhang,66.66207885742188,PaQ-2-PiQ,False
train,39464,more than 70,Female,Middle Eastern,2016 Zhang,74.28498077392578,PaQ-2-PiQ,False
train,83063,more than 70,Female,Middle Eastern,2016 Zhang,71.40743255615234,PaQ-2-PiQ,False
val,10789,more than 70,Female,Middle Eastern,2016 Zhang,68.03472137451172,PaQ-2-PiQ,False
train,3301,more than 70,Female,Middle Eastern,2016 Zhang,68.88481903076172,PaQ-2-PiQ,False
train,83841,more than 70,Female,Middle Eastern,2016 Zhang,70.4242935180664,PaQ-2-PiQ,False
train,22057,more than 70,Female,Middle Eastern,2016 Zhang,64.37940216064453,PaQ-2-PiQ,False
val,5301,more than 70,Female,Middle Eastern,2016 Zhang,63.11836242675781,PaQ-2-PiQ,False
train,24708,more than 70,Female,Middle Eastern,2016 Zhang,70.97234344482422,PaQ-2-PiQ,False
train,5288,more than 70,Female,Middle Eastern,2016 Zhang,72.9393310546875,PaQ-2-PiQ,False
train,78848,more than 70,Female,Middle Eastern,2016 Zhang,50.22814178466797,PaQ-2-PiQ,False
train,33283,more than 70,Female,Middle Eastern,2016 Zhang,62.77452850341797,PaQ-2-PiQ,False
train,22604,more than 70,Female,Middle Eastern,2016 Zhang,73.05303192138672,PaQ-2-PiQ,False
