Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,21094,30-39,Female,Black,2001 Reinhard,4.156768321990967,NIMA,False
train,32185,30-39,Female,Black,2001 Reinhard,3.459611415863037,NIMA,False
train,35877,30-39,Female,Black,2001 Reinhard,4.0506415367126465,NIMA,False
train,39496,30-39,Female,Black,2001 Reinhard,4.32105016708374,NIMA,False
train,39823,30-39,Female,Black,2001 Reinhard,3.9141836166381836,NIMA,False
train,40347,30-39,Female,Black,2001 Reinhard,3.7937910556793213,NIMA,False
train,43250,30-39,Female,Black,2001 Reinhard,4.025796413421631,NIMA,False
train,43966,30-39,Female,Black,2001 Reinhard,4.984290599822998,NIMA,False
train,44288,30-39,Female,Black,2001 Reinhard,4.343557357788086,NIMA,False
train,46402,30-39,Female,Black,2001 Reinhard,3.463653564453125,NIMA,False
train,49242,30-39,Female,Black,2001 Reinhard,3.7968363761901855,NIMA,False
train,51925,30-39,Female,Black,2001 Reinhard,4.451071739196777,NIMA,False
train,58712,30-39,Female,Black,2001 Reinhard,3.994302272796631,NIMA,False
train,67463,30-39,Female,Black,2001 Reinhard,3.5525479316711426,NIMA,False
val,6526,30-39,Female,Black,2001 Reinhard,4.360488414764404,NIMA,False
val,7014,30-39,Female,Black,2001 Reinhard,3.295907735824585,NIMA,False
val,8164,30-39,Female,Black,2001 Reinhard,4.082973480224609,NIMA,False
val,8317,30-39,Female,Black,2001 Reinhard,3.899353265762329,NIMA,False
train,10833,3-9,Female,Black,2001 Reinhard,3.608142614364624,NIMA,False
train,16463,3-9,Female,Black,2001 Reinhard,4.313120365142822,NIMA,False
train,18869,3-9,Female,Black,2001 Reinhard,4.404383182525635,NIMA,False
train,300,3-9,Female,Black,2001 Reinhard,4.253221035003662,NIMA,False
train,30552,3-9,Female,Black,2001 Reinhard,4.149528980255127,NIMA,False
train,34704,3-9,Female,Black,2001 Reinhard,3.7299716472625732,NIMA,False
train,44880,3-9,Female,Black,2001 Reinhard,4.306478023529053,NIMA,False
train,46627,3-9,Female,Black,2001 Reinhard,4.797685623168945,NIMA,False
train,51045,3-9,Female,Black,2001 Reinhard,5.856538772583008,NIMA,False
