Factor,Groups,df_between,df_within,F,p-value,Levene_p,GroupName_1,N_1,Mean_1,Std_1,Shapiro_p_1,Normal_1,GroupName_2,N_2,Mean_2,Std_2,Shapiro_p_2,Normal_2,GroupName_3,N_3,Mean_3,Std_3,Shapiro_p_3,Normal_3,GroupName_4,N_4,Mean_4,Std_4,Shapiro_p_4,Normal_4,GroupName_5,N_5,Mean_5,Std_5,Shapiro_p_5,Normal_5,GroupName_6,N_6,Mean_6,Std_6,Shapiro_p_6,Normal_6,GroupName_7,N_7,Mean_7,Std_7,Shapiro_p_7,Normal_7
Race,"East Asian,Indian,Southeast Asian,Middle Eastern,Latino_Hispanic,Black,White",6,2765,4.6227382242562225,0.00011086418698945832,0.0028640285242454155,East Asian,396,0.922579791949844,0.04278480113474333,2.189620243508552e-18,False,Indian,396,0.9231016593089936,0.042466242006411525,1.3321024204646604e-15,False,Southeast Asian,396,0.9131790077362224,0.05797346888311147,5.523558028167772e-23,False,Middle Eastern,396,0.9241885385085625,0.0460775108987366,6.129742245880424e-21,False,Latino_Hispanic,396,0.9267793412911267,0.04710404172330849,3.8628725780102224e-23,False,Black,396,0.9283858060890114,0.038626817961137164,7.83173955431953e-20,False,White,396,0.925354872757479,0.04191642049536799,3.627438078463077e-18,False
